timestamp,RPM,Vibration_X,Vibration_Y,Vibration_Z,Temperature,Current_A,Pressure_PSI
3.6407,1773.06,0.3419,1.0369,-0.0613,69.08,20.701,65.02
3.6507,1773.45,1.0542,0.0957,0.0162,68.98,20.538,63.59
3.6607,1773.84,-0.0685,-0.7444,-0.0715,68.97,20.796,65.83
3.6707,1774.22,-1.1712,-0.5455,-0.0004,69.2,20.722,65.15
3.6807,1774.6,0.1658,0.9638,-0.1241,69.15,21.669,63.9
3.6907,1774.98,0.9435,0.8664,0.1831,69.17,20.383,64.52
3.7007,1775.35,-0.1299,-1.3973,-0.0343,69.09,21.486,63.22
3.7107,1775.73,-1.0264,-0.75,-0.1156,69.0,20.962,64.56
3.7207,1776.1,0.5734,0.8134,0.1319,69.19,21.51,64.75
3.7307,1776.46,1.464,0.4512,-0.1673,69.25,21.703,64.43
3.7407,1776.83,0.5071,-0.9803,0.1043,69.31,20.959,65.41
3.7508,1777.19,-1.4068,-0.2827,0.0033,69.18,20.764,65.2
3.7608,1777.55,0.4014,1.732,0.2273,69.26,20.96,65.64
3.7708,1777.91,1.232,-0.0952,0.0353,69.42,20.884,66.81
3.7808,1778.26,0.5165,-0.9375,0.0579,69.58,20.108,66.6
3.7908,1778.61,-1.4198,-0.606,-0.1059,69.69,21.718,66.71
3.8008,1778.96,-0.1106,0.9438,0.4365,69.61,21.069,64.16
3.8108,1779.3,0.9979,0.3112,0.0581,69.69,20.37,64.91
3.8208,1779.65,-0.7792,-1.3183,-0.0536,69.79,19.922,66.84
3.8308,1779.99,-1.3358,-0.0445,-0.0699,69.66,19.797,66.84
3.8408,1780.32,-0.0849,1.3024,0.0348,69.58,21.351,64.31
3.8508,1780.66,1.2235,0.4709,-0.1056,69.72,20.661,66.51
3.8608,1780.99,-0.0411,-0.7548,-0.0989,69.84,20.748,64.21
3.8708,1781.32,-0.6159,-0.8428,-0.1476,69.73,21.224,66.15
3.8808,1781.65,0.4296,0.7605,0.3578,69.85,20.726,65.59
3.8908,1781.97,1.006,-0.0804,0.0006,69.9,21.262,63.42
3.9008,1782.29,-0.4148,-1.2688,-0.2872,70.02,21.041,64.97
3.9108,1782.61,-1.0319,-0.4232,0.0958,70.0,20.956,68.9
3.9208,1782.92,-0.25,1.1203,0.2504,70.1,20.216,66.2
3.9308,1783.23,1.7292,0.5004,-0.1411,70.22,20.597,69.29
3.9408,1783.54,0.207,-1.448,0.195,70.23,21.313,63.46
3.9508,1783.85,-1.3208,-0.2618,-0.2166,70.27,20.675,66.96
3.9608,1784.15,-0.3663,1.1558,0.0174,70.24,21.623,61.73
3.9708,1784.45,1.5866,0.6453,0.1367,70.45,22.198,65.46
3.9808,1784.75,-0.1828,-1.5698,0.0476,70.47,21.358,66.67
3.9908,1785.05,-0.8093,-0.3836,-0.369,70.42,21.78,66.82
4.0008,1785.34,-0.3291,0.8003,0.0793,70.39,21.398,64.46
4.0108,1785.63,1.0012,0.3616,-0.1008,70.44,20.775,67.42
4.0208,1785.92,-0.1484,-0.9643,0.269,70.55,21.147,65.0
4.0308,1786.2,-1.1672,-0.4376,-0.0874,70.46,22.057,65.23
4.0408,1786.48,0.0158,0.8856,0.0265,70.68,20.793,65.32
4.0508,1786.76,1.3684,0.4614,0.0668,70.75,20.539,64.37
4.0608,1787.04,-0.4719,-1.482,0.1083,70.83,20.496,68.48
4.0708,1787.31,-1.2245,-0.1717,-0.2029,70.86,20.959,66.06
4.0808,1787.58,0.1885,1.0484,0.2639,70.9,20.57,67.75
4.0908,1787.85,1.3364,0.7384,-0.0618,70.92,21.912,67.29
4.1008,1788.11,0.0603,-1.232,0.0916,71.06,21.188,64.55
4.1108,1788.37,-1.5197,-0.5891,-0.0647,71.09,21.569,67.73
4.1208,1788.63,-0.3063,0.9099,-0.069,71.21,20.938,66.9
4.1308,1788.89,1.5659,0.6767,-0.171,71.2,20.521,64.7
4.1408,1789.14,-0.055,-1.279,0.0926,71.25,20.44,66.98
4.1508,1789.39,-1.4073,-0.2959,-0.1215,71.21,20.645,64.68
4.1608,1789.63,0.6209,1.0066,0.2834,71.36,21.276,68.51
4.1708,1789.88,1.2177,-0.0375,-0.0601,71.32,21.366,67.26
4.1808,1790.12,0.1975,-1.2454,0.2212,71.32,21.412,65.92
4.1908,1790.36,-1.163,-0.7507,-0.0918,71.32,20.37,68.23
4.2008,1790.59,0.7753,1.1118,0.2519,71.32,21.117,63.73
4.2108,1790.83,1.7101,0.1577,-0.034,71.43,20.608,65.18
4.2208,1791.06,-0.2326,-0.8724,0.0959,71.43,21.326,65.7
4.2308,1791.28,-0.8922,-0.4775,-0.0961,71.61,21.368,69.5
4.2408,1791.51,0.3523,1.0601,-0.0488,71.56,20.546,64.76
4.2509,1791.73,1.5944,0.6182,-0.0185,71.61,21.62,63.5
4.2609,1791.95,-0.4489,-0.8641,0.0888,71.56,22.308,63.66
4.2709,1792.16,-0.9782,-0.4586,-0.1703,71.64,21.56,67.44
4.2809,1792.38,0.4777,0.9128,0.2612,71.67,21.065,65.35
4.2909,1792.59,0.6566,0.0095,-0.283,71.69,20.991,66.02
4.3009,1792.79,-0.516,-1.2776,0.0323,71.84,21.048,67.46
4.3109,1793.0,-1.7962,-0.6067,0.0582,71.81,20.776,66.14
4.3209,1793.2,0.081,1.1334,0.1435,71.9,21.286,66.56
4.3309,1793.4,1.3998,0.3655,-0.1036,71.86,20.593,67.24
4.3409,1793.59,0.2881,-0.9352,0.1343,71.9,20.221,65.92
4.3509,1793.78,-1.1625,-0.6045,-0.0699,71.82,21.279,65.94
4.3609,1793.97,0.6519,1.0935,-0.1304,71.78,21.183,66.56
4.3709,1794.16,0.7708,0.7466,-0.1497,71.81,20.89,67.59
4.3809,1794.34,-0.6751,-1.0228,0.34,72.02,20.537,65.31
4.3909,1794.52,-1.2016,-0.465,-0.1967,72.07,21.326,61.74
4.4009,1794.7,0.2801,0.9582,0.0502,72.26,20.69,67.57
4.4109,1794.88,1.1753,0.2911,-0.1795,72.32,21.118,67.84
4.4209,1795.05,-0.7859,-1.3219,0.0854,72.31,22.073,66.45
4.4309,1795.22,-1.212,-0.5841,-0.1861,72.5,21.519,66.8
4.4409,1795.38,-0.2249,1.2986,0.1719,72.57,20.512,65.88
4.4509,1795.55,1.3863,0.3927,-0.0695,72.54,20.562,67.44
4.4609,1795.71,-0.0572,-1.4476,0.2154,72.61,21.278,67.78
4.4709,1795.86,-1.4674,-0.0055,-0.2572,72.61,20.517,66.81
4.4809,1796.02,0.0138,1.1907,0.0487,72.44,20.207,70.46
4.4909,1796.17,0.8678,0.0952,-0.1339,72.57,21.477,64.05
4.5009,1796.32,-0.1876,-1.2216,0.1686,72.71,21.374,66.73
4.5109,1796.47,-0.8991,-0.4186,-0.2195,72.92,21.441,64.8
4.5209,1796.61,-0.1262,1.5377,0.238,72.99,21.35,67.94
4.5309,1796.75,1.3369,0.1687,0.077,73.0,21.189,64.28
4.5409,1796.89,-0.3294,-0.868,-0.0472,73.11,20.893,64.79
4.5509,1797.02,-1.4237,-0.0952,-0.175,73.22,21.485,65.71
4.5609,1797.15,0.139,0.9553,0.0218,73.41,21.994,66.99
4.5709,1797.28,0.8753,0.3751,0.293,73.43,20.981,66.01
4.5809,1797.4,-0.3379,-1.372,0.0376,73.44,20.724,66.09
4.5909,1797.53,-1.5453,-0.4947,0.1494,73.4,20.669,66.69
4.6009,1797.65,0.762,1.1042,-0.0875,73.48,20.806,66.58
4.6109,1797.76,1.1965,0.6081,-0.2512,73.35,21.343,68.94
4.6209,1797.88,-0.3833,-0.8412,-0.0001,73.45,20.174,68.13
4.6309,1797.99,-1.1218,-0.6295,-0.23,73.54,21.466,66.26
4.6409,1798.09,0.1405,0.6224,0.0632,73.62,21.57,69.89
4.6509,1798.2,1.1197,0.4365,-0.2099,73.66,20.352,67.86
4.6609,1798.3,0.0093,-1.0412,-0.0191,73.84,20.763,65.63
4.6709,1798.4,-0.9588,-0.3789,0.0697,73.95,21.295,67.35
4.6809,1798.49,0.0165,1.0333,0.2878,73.92,21.185,67.77
4.6909,1798.59,1.0133,0.4717,0.0379,73.88,21.519,65.81
4.7009,1798.68,-0.259,-0.7365,0.1833,73.82,21.191,65.32
4.7109,1798.76,-1.8766,-0.3445,-0.091,73.9,21.896,66.85
4.7209,1798.85,-0.2773,1.0224,0.0306,73.82,21.105,66.36
4.7309,1798.93,1.5961,0.3142,-0.2484,73.95,20.776,69.28
4.7409,1799.01,0.3155,-1.1586,0.16,74.11,20.738,68.25
4.751,1799.08,-1.2608,-0.0294,-0.2819,74.05,21.639,65.86
4.761,1799.15,0.3517,1.0707,-0.043,74.05,21.288,67.56
4.771,1799.22,1.2794,0.433,0.0667,74.08,21.592,68.73
4.781,1799.29,0.7442,-1.2374,0.3916,74.19,21.584,64.79
4.791,1799.35,-0.8501,-0.1625,-0.0477,74.37,20.269,65.82
4.801,1799.41,0.1419,1.6072,0.2729,74.23,20.71,67.12
4.811,1799.47,0.8993,0.5492,-0.144,74.22,20.772,67.16
4.821,1799.53,-0.6629,-1.0969,-0.0933,74.21,20.876,66.98
4.831,1799.58,-1.1249,-0.4267,-0.0158,74.1,21.075,66.46
4.841,1799.63,-0.0451,0.5218,0.1932,74.07,21.787,66.2
4.851,1799.67,0.7592,0.6215,-0.0973,74.14,21.888,67.26
4.861,1799.71,-0.3765,-1.0847,0.0719,74.14,21.144,68.59
4.871,1799.75,-1.5103,-0.3274,0.0359,74.0,21.166,66.09
4.881,1799.79,0.6894,0.9407,-0.0392,74.32,20.941,70.68
4.891,1799.82,1.4502,0.3377,-0.225,74.37,21.34,69.86
4.901,1799.85,-0.1864,-1.2216,-0.0421,74.4,21.398,68.9
4.911,1799.88,-0.7417,-0.1777,-0.0966,74.31,21.701,67.69
4.921,1799.91,0.208,1.0245,-0.0536,74.36,21.698,69.78
4.931,1799.93,0.9272,0.9531,-0.2124,74.37,20.15,66.79
4.941,1799.95,0.2714,-1.0117,0.0041,74.2,21.226,65.56
4.951,1799.96,-1.0238,-0.7507,-0.1493,74.12,21.995,65.73
4.961,1799.98,-0.1249,1.0876,-0.1127,74.22,21.085,65.33
4.971,1799.99,1.1283,0.2681,-0.0975,74.44,21.875,66.88
4.981,1799.99,-0.4497,-1.6686,0.2979,74.5,21.154,67.38
4.991,1800.0,-1.6001,-0.0305,-0.0907,74.63,21.395,67.21
5.001,1800.0,0.4656,1.2961,0.3425,74.64,20.741,67.08
5.011,1800.0,1.758,0.563,0.0886,74.65,20.761,67.28
5.021,1799.99,-0.6081,-1.0792,0.2284,74.78,21.674,69.47
5.031,1799.99,-1.0161,-0.7745,-0.1007,74.97,21.753,67.85
5.041,1799.98,-0.0059,0.9999,0.1155,75.12,21.327,68.49
5.051,1799.96,1.0388,0.6387,0.0022,75.03,20.7,67.53
5.061,1799.94,-0.3677,-1.3839,0.0538,75.04,21.337,64.62
5.071,1799.93,-1.444,-1.0605,-0.3951,75.09,21.945,64.15
5.081,1799.9,0.2053,1.0646,0.1868,75.08,22.188,69.91
5.091,1799.88,0.9353,0.3914,-0.2829,75.14,21.159,66.31
5.101,1799.85,-0.1103,-1.0877,-0.0309,75.24,20.489,66.42
5.111,1799.82,-1.1995,-0.244,-0.1136,75.36,21.739,67.38
5.121,1799.78,0.1205,1.2812,0.0996,75.55,21.182,68.09
5.131,1799.75,0.912,0.4901,-0.3259,75.53,21.792,68.07
5.141,1799.71,-0.366,-0.8231,0.1391,75.41,21.462,69.75
5.151,1799.66,-0.9575,-0.8044,0.0305,75.47,20.88,69.52
5.161,1799.62,0.3439,1.2484,-0.0546,75.67,21.352,66.01
5.171,1799.57,0.8906,0.5805,0.076,75.64,21.977,68.46
5.181,1799.51,-0.1646,-1.4323,-0.1189,75.73,21.249,66.68
5.191,1799.46,-0.9583,-0.7989,0.2023,75.81,20.807,67.21
5.201,1799.4,-0.3057,0.9361,0.0538,75.85,20.53,65.86
5.211,1799.34,1.3465,0.2571,-0.0939,75.87,20.939,64.83
5.221,1799.28,-0.3947,-0.9344,-0.1679,75.79,21.12,67.22
5.231,1799.21,-1.0121,-0.5753,-0.1255,75.58,21.736,65.53
5.241,1799.14,-0.0324,0.9089,0.1506,75.48,20.766,68.59
5.2511,1799.07,0.6416,0.2681,-0.1295,75.46,22.103,66.35
5.2611,1798.99,-0.6856,-0.8435,0.0323,75.59,20.658,67.71
5.2711,1798.91,-1.1684,-0.417,-0.259,75.6,22.493,68.74
5.2811,1798.83,0.276,1.0785,0.2868,75.56,22.19,64.52
5.2911,1798.75,0.9113,0.392,-0.1128,75.49,21.398,65.85
5.3011,1798.66,-0.0072,-0.8005,0.3487,75.58,20.504,67.5
5.3111,1798.57,-1.6809,-0.606,-0.1968,75.73,21.3,67.53
5.3211,1798.48,0.1797,1.4525,0.0528,75.85,21.134,68.81
5.3311,1798.38,0.8188,0.4706,0.0041,75.93,20.691,68.61
5.3411,1798.28,-0.3958,-1.1639,-0.125,75.8,21.473,67.14
5.3511,1798.18,-1.1677,0.208,-0.3007,75.78,20.916,67.6
5.3611,1798.07,-0.0572,0.86,0.2835,75.99,20.97,67.71
5.3711,1797.96,1.0663,0.3281,-0.2949,76.12,21.226,64.98
5.3811,1797.85,0.1002,-1.4321,-0.1536,75.98,21.04,66.92
5.3911,1797.74,-1.3544,-0.1776,0.1608,75.99,22.367,67.12
5.4011,1797.62,0.4531,1.5464,-0.0894,76.04,21.059,67.84
5.4111,1797.5,0.8421,0.8324,-0.0923,75.98,21.548,65.58
5.4211,1797.38,-0.0441,-0.8183,0.1305,75.76,21.4,64.98
5.4311,1797.25,-0.7483,-0.4636,-0.5419,75.79,21.503,66.5
5.4411,1797.12,-0.5377,1.033,0.0804,75.73,21.541,69.75
5.4511,1796.99,0.9414,-0.0044,-0.0534,75.67,21.767,65.45
5.4611,1796.86,-0.0314,-0.6155,0.1741,75.65,21.459,68.51
5.4711,1796.72,-1.2411,-0.2954,0.0144,75.65,21.438,69.12
5.4811,1796.58,0.3166,1.0015,0.0632,75.67,21.354,66.83
5.4911,1796.44,0.9987,0.7439,-0.0146,75.6,21.255,65.72
5.5011,1796.29,-0.18,-1.3678,0.0183,75.59,20.868,67.61
5.5111,1796.14,-1.2262,-0.3095,-0.3335,75.43,21.293,66.91
5.5211,1795.99,0.557,1.0815,-0.0725,75.48,21.443,65.3
5.5311,1795.83,1.2555,0.57,-0.3416,75.22,21.523,65.42
5.5411,1795.68,-0.1061,-1.1406,0.274,75.21,21.412,67.11
5.5511,1795.51,-1.3024,-0.7723,-0.3499,75.32,21.204,67.93
5.5611,1795.35,0.0618,1.1437,0.164,75.23,21.292,65.96
5.5711,1795.18,1.0487,0.671,-0.163,75.32,21.043,66.45
5.5811,1795.01,-0.0904,-1.1321,0.1079,75.46,21.475,67.48
5.5911,1794.84,-1.3044,-0.2142,0.081,75.14,21.207,66.12
5.6011,1794.67,0.2964,0.8635,0.058,75.15,21.407,65.86
5.6111,1794.49,1.8004,0.4006,-0.0322,74.88,21.816,64.9
5.6211,1794.31,0.0512,-1.281,0.1298,74.89,20.961,65.12
5.6311,1794.12,-1.2752,-0.2197,-0.1471,74.91,21.613,70.09
5.6411,1793.94,0.5712,1.1328,0.4695,74.68,21.33,65.74
5.6511,1793.75,1.0546,0.5781,-0.3409,74.9,22.323,67.88
5.6611,1793.55,-0.823,-0.853,0.3183,74.95,21.203,68.7
5.6711,1793.36,-1.4791,-0.2319,-0.0267,74.89,21.658,65.72
5.6811,1793.16,-0.349,1.1932,0.0534,75.05,21.317,66.72
5.6911,1792.96,1.0708,0.1545,0.1189,74.89,20.614,66.43
5.7011,1792.75,-0.2074,-1.1256,-0.1515,74.79,21.047,63.67
5.7111,1792.54,-0.6729,-0.5365,-0.2042,74.58,21.746,63.43
5.7211,1792.33,0.3117,1.0389,-0.0552,74.79,21.088,66.11
5.7311,1792.12,1.1097,0.3088,-0.0645,74.84,20.193,65.68
5.7411,1791.9,0.0345,-1.3699,-0.0405,74.93,21.286,68.86
5.7512,1791.69,-1.8384,-0.891,-0.0617,74.98,20.755,65.83
5.7612,1791.46,0.2857,0.9579,0.0989,75.06,21.365,68.95
5.7712,1791.24,1.4058,0.4492,-0.199,75.09,22.074,65.1
5.7812,1791.01,-0.6592,-1.4619,0.1856,75.13,21.681,68.81
5.7912,1790.78,-0.831,-0.3961,-0.1678,75.17,22.064,66.58
5.8012,1790.55,0.3179,1.5999,-0.0356,75.12,21.013,66.95
5.8112,1790.31,1.0491,0.655,0.2924,75.14,21.221,65.27
5.8212,1790.07,-0.0272,-0.7139,0.055,75.19,20.768,67.04
5.8312,1789.83,-0.492,-0.3006,-0.4609,75.22,20.947,68.66
5.8412,1789.59,0.2723,1.4166,0.0021,75.09,20.824,65.86
5.8512,1789.34,1.2473,0.2166,-0.3187,74.98,20.633,65.56
5.8612,1789.09,-0.3562,-1.2857,0.2527,75.1,21.967,65.34
5.8712,1788.83,-1.4273,-1.0815,-0.0808,75.09,20.237,68.64
5.8812,1788.58,0.4682,1.4211,0.189,75.17,21.966,67.0
5.8912,1788.32,0.915,0.781,-0.1849,75.08,21.902,67.85
5.9012,1788.06,-0.1983,-1.2628,0.0877,74.96,21.527,66.18
5.9112,1787.79,-1.3147,-0.4586,-0.1854,74.89,20.718,65.96
5.9212,1787.52,0.3641,0.936,0.1178,74.89,20.483,66.59
5.9312,1787.25,1.271,0.4899,-0.0048,74.85,20.998,67.37
5.9412,1786.98,0.0902,-0.8431,0.1807,75.0,21.582,65.28
5.9512,1786.7,-1.3234,-0.8291,-0.0555,75.04,21.269,67.8
5.9612,1786.43,0.1408,1.2266,0.2056,75.24,20.744,66.54
5.9712,1786.14,0.8762,0.3235,0.0018,75.3,21.838,62.07
5.9812,1785.86,-0.3557,-1.0958,0.1743,75.08,22.104,66.79
5.9912,1785.57,-1.0562,-0.277,-0.0775,75.2,21.147,63.89
6.0012,1785.28,0.4502,1.0769,0.3098,75.07,21.312,66.96
6.0112,1784.99,0.8922,0.3651,-0.2314,75.12,20.501,67.27
6.0212,1784.69,0.0372,-1.1773,0.0035,75.06,21.046,66.21
6.0312,1784.39,-0.7616,-0.1475,-0.3099,75.29,21.506,66.49
6.0412,1784.09,0.3484,1.2284,0.1596,75.46,21.426,67.41
6.0512,1783.79,1.7308,0.4444,-0.4105,75.4,20.993,65.11
6.0612,1783.48,-0.4572,-1.4413,0.2019,75.41,21.107,66.99
6.0712,1783.17,-1.5406,-0.4831,-0.1491,75.45,21.019,67.58
6.0812,1782.86,-0.3079,1.3481,0.3031,75.55,21.101,68.49
6.0912,1782.54,1.6155,0.397,-0.2339,75.58,21.449,64.08
6.1012,1782.23,-0.03,-0.9584,0.1028,75.49,20.251,66.65
6.1112,1781.9,-1.1828,0.0549,0.0348,75.44,21.195,64.27
6.1212,1781.58,0.311,1.3828,0.3412,75.46,21.405,64.14
6.1312,1781.25,0.8279,0.4092,-0.2359,75.6,20.942,66.37
6.1412,1780.92,0.5061,-1.2507,0.1613,75.66,20.985,65.95
6.1512,1780.59,-1.1262,-1.0234,-0.0901,75.6,20.997,67.5
6.1612,1780.26,0.2611,1.0807,0.1905,75.68,20.98,65.3
6.1712,1779.92,1.3821,0.3027,-0.174,75.66,21.22,65.52
6.1812,1779.58,-0.0846,-1.025,0.327,75.76,21.279,66.06
6.1912,1779.24,-1.0966,-0.4218,-0.4184,76.03,20.162,64.9
6.2012,1778.89,-0.0076,1.0423,0.072,76.01,21.536,64.67
6.2112,1778.54,1.3046,-0.0624,-0.0681,76.11,21.061,67.6
6.2212,1778.19,0.3344,-1.3572,0.2041,76.05,22.17,64.73
6.2312,1777.84,-0.759,-0.2625,0.0672,76.05,20.605,67.78
6.2412,1777.48,0.7088,1.551,0.3156,76.07,20.764,66.86
6.2513,1777.12,1.0086,0.3564,-0.1789,76.07,21.094,63.51
6.2613,1776.76,-0.5284,-1.0398,0.3312,76.33,21.399,66.65
6.2713,1776.39,-1.1991,-0.1418,-0.2435,76.31,20.214,66.97
6.2813,1776.02,0.2488,0.9188,0.2762,76.38,20.772,66.67
6.2913,1775.65,1.489,0.4708,0.1348,76.2,21.479,65.51
6.3013,1775.28,-0.7405,-1.3064,0.3192,76.26,20.706,64.56
6.3113,1774.9,-0.7012,-0.162,-0.1212,76.39,21.862,67.69
6.3213,1774.52,0.186,1.1589,0.0875,76.35,20.947,65.75
6.3313,1774.14,1.0314,0.4519,-0.3667,76.11,20.721,64.51
6.3413,1773.76,-0.5377,-1.3165,0.1842,76.12,21.473,66.29
6.3513,1773.37,-1.6552,-0.1997,-0.3051,76.14,21.969,64.33
6.3613,1772.98,0.4816,1.6418,0.019,76.23,21.37,64.23
6.3713,1772.59,1.1801,0.1236,-0.3168,76.44,21.788,65.06
6.3813,1772.19,-0.6223,-1.2053,0.0693,76.42,21.993,64.53
6.3913,1771.8,-1.546,-0.3168,-0.1427,76.34,20.691,64.5
6.4013,1771.4,0.1352,1.3167,0.1797,76.24,21.618,66.73
6.4113,1770.99,1.6575,0.234,-0.2289,76.27,20.383,65.72
6.4213,1770.59,-0.3144,-1.828,0.2994,76.34,21.354,67.49
6.4313,1770.18,-1.6071,-0.0332,-0.1704,76.3,21.103,64.37
6.4413,1769.77,0.1634,1.3096,0.0212,76.39,21.756,62.9
6.4513,1769.35,1.0736,-0.0636,-0.1056,76.45,21.717,65.74
6.4613,1768.94,-1.0468,-1.2711,0.4342,76.46,21.413,68.38
6.4713,1768.52,-1.171,0.0208,-0.0896,76.39,21.273,66.38
6.4813,1768.1,0.1691,1.4808,0.0856,76.35,21.375,70.34
6.4913,1767.67,1.3629,0.605,-0.3693,76.12,21.148,65.96
6.5013,1767.25,0.3157,-1.1626,0.1075,76.16,21.083,65.83
6.5113,1766.82,-0.8154,-0.3487,-0.1053,76.18,21.831,62.02
6.5213,1766.38,0.1589,1.0855,0.0826,76.21,21.888,65.87
6.5313,1765.95,0.8206,0.6506,-0.3907,76.27,21.032,65.76
6.5413,1765.51,0.5318,-1.3369,0.0135,76.32,21.217,64.85
6.5513,1765.07,-1.1341,-0.5691,0.0769,76.33,21.136,65.26
6.5613,1764.63,0.245,1.3702,0.3565,76.35,20.285,65.62
6.5713,1764.18,1.1439,0.3557,-0.2746,76.22,20.919,65.18
6.5813,1763.74,-0.182,-0.7727,0.2427,76.17,21.883,68.25
6.5913,1763.29,-1.1937,-0.5338,-0.3187,76.19,20.705,64.91
6.6013,1762.83,0.0699,1.1033,0.3527,76.13,22.133,65.25
6.6113,1762.38,0.9856,0.1344,-0.1055,76.23,21.658,64.56
6.6213,1761.92,-0.2524,-1.1148,0.2849,76.18,21.268,66.42
6.6313,1761.46,-1.3119,-0.7338,-0.3998,76.22,21.344,65.49
6.6413,1760.99,0.0293,0.9943,0.2444,76.24,20.601,65.02
6.6513,1760.53,1.1801,0.0042,-0.1441,76.33,20.923,62.49
6.6613,1760.06,-0.3203,-0.9424,0.2709,76.43,21.772,65.52
6.6713,1759.59,-0.6962,-0.1832,-0.006,76.51,20.74,65.03
6.6813,1759.11,-0.5509,0.6829,0.1533,76.31,21.574,65.04
6.6913,1758.64,1.4741,0.6949,-0.2337,76.45,20.35,63.77
6.7013,1758.16,0.1289,-0.4908,0.2607,76.61,20.436,67.73
6.7113,1757.68,-1.7679,-0.349,-0.1529,76.58,21.981,66.37
6.7213,1757.19,0.1427,0.9545,0.0131,76.61,21.02,67.52
6.7313,1756.71,1.0336,1.0657,-0.2822,76.53,20.753,67.12
6.7413,1756.22,-0.6684,-1.4441,-0.0772,76.35,21.699,65.9
6.7514,1755.73,-1.3776,-0.3537,-0.2211,76.29,21.636,63.27
6.7614,1755.23,-0.0865,1.1589,0.3101,76.25,21.469,67.76
6.7714,1754.73,1.6691,0.6941,-0.1182,76.22,20.719,63.81
6.7814,1754.24,0.0334,-1.0236,0.0655,76.14,20.856,64.7
6.7914,1753.73,-0.7612,-0.4816,-0.0244,76.08,21.151,66.03
6.8014,1753.23,0.4643,0.8753,0.0205,76.09,21.338,66.03
6.8114,1752.72,0.8031,0.2706,-0.1312,76.03,20.732,65.89
6.8214,1752.21,-0.4058,-1.3644,0.1187,76.1,21.067,64.35
6.8314,1751.7,-0.9942,-0.3432,-0.0289,76.18,21.111,64.05
6.8414,1751.19,-0.1176,0.9712,-0.0906,76.43,21.616,68.73
6.8514,1750.67,1.3541,-0.0193,-0.2736,76.56,21.345,64.99
6.8614,1750.15,-0.3217,-0.7981,-0.0995,76.59,20.21,65.15
6.8714,1749.63,-1.2518,-0.4777,-0.1854,76.54,20.852,64.09
6.8814,1749.11,0.4634,0.7944,0.3283,76.58,20.489,65.64
6.8914,1748.58,1.2718,0.3103,-0.2226,76.63,21.233,65.36
6.9014,1748.05,-0.359,-1.0939,0.0703,76.59,21.406,64.95
6.9114,1747.52,-0.7899,-0.7881,-0.0163,76.67,20.99,65.7
6.9214,1746.99,-0.0731,1.1934,0.3075,76.54,20.801,67.75
6.9314,1746.45,1.3216,0.0888,-0.1606,76.53,20.964,64.14
6.9414,1745.91,-0.0739,-0.6823,0.2502,76.6,21.029,65.1
6.9514,1745.37,-1.2288,-0.2187,-0.3092,76.58,20.6,64.16
6.9614,1744.83,0.3502,1.0096,0.3545,76.57,20.306,65.65
6.9714,1744.28,0.7597,0.1624,0.1743,76.57,19.885,64.46
6.9814,1743.73,0.0243,-1.1353,0.2263,76.49,21.539,63.98
6.9914,1743.18,-1.1897,-0.1946,-0.4609,76.62,21.148,62.74
7.0014,1742.63,0.0967,1.1022,0.0647,76.53,21.076,65.04
7.0114,1742.07,1.448,0.2926,-0.0566,76.57,21.522,65.41
7.0214,1741.51,-0.4653,-1.0935,0.0855,76.63,20.257,67.95
7.0314,1740.95,-1.555,-0.4969,0.042,76.54,20.012,65.88
7.0414,1740.39,-0.2124,1.0218,0.2372,76.56,21.067,64.18
7.0514,1739.83,1.3133,-0.1764,-0.2551,76.48,21.016,62.77
7.0614,1739.26,-0.6392,-0.8637,0.1542,76.63,19.998,63.34
7.0714,1738.69,-0.6042,-0.2694,-0.2835,76.53,21.038,62.85
7.0814,1738.12,-0.3689,0.9132,0.1222,76.47,20.653,67.69
7.0914,1737.54,1.6387,0.8179,-0.233,76.36,20.445,65.29
7.1014,1736.96,-0.1929,-1.0843,0.3261,76.23,20.676,63.84
7.1114,1736.39,-1.1578,-0.6013,0.1673,76.41,19.617,63.67
7.1214,1735.8,0.0933,1.3197,-0.0645,76.47,20.536,63.56
7.1314,1735.22,1.2476,0.4409,-0.4388,76.5,20.474,63.95
7.1414,1734.63,-0.2686,-1.0064,0.1137,76.44,21.1,66.61
7.1514,1734.04,-0.796,-0.4469,-0.3784,76.54,20.737,64.73
7.1614,1733.45,0.2921,1.2171,0.1577,76.47,21.13,62.44
7.1714,1732.86,1.1711,0.2741,-0.0386,76.56,19.53,68.59
7.1814,1732.27,-0.3674,-0.965,0.3752,76.48,20.38,63.1
7.1914,1731.67,-1.1422,-0.8148,-0.121,76.43,21.072,63.68
7.2014,1731.07,0.3512,0.9949,0.1224,76.52,20.634,66.69
7.2114,1730.47,0.6111,0.7682,-0.4483,76.61,21.205,65.21
7.2214,1729.86,-0.6639,-1.2946,0.1556,76.68,19.874,64.3
7.2314,1729.25,-0.9002,-0.4877,-0.1411,76.59,21.137,62.72
7.2414,1728.64,0.3112,0.9903,0.2478,76.55,20.446,63.29
7.2515,1728.03,1.0671,0.0321,-0.2583,76.58,20.392,63.4
7.2615,1727.42,-0.2549,-1.6538,0.087,76.5,21.249,64.46
7.2715,1726.8,-1.017,-0.3925,-0.3741,76.65,21.329,64.77
7.2815,1726.19,0.099,1.1351,-0.1912,76.42,21.26,64.15
7.2915,1725.56,0.8868,0.3208,-0.3189,76.35,21.756,64.12
